entry_id,theme_id,theme,category,type,subsection,lemma,primary_sense,query,query_status
221,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,συνδέομαι(με),am connected → and see συνδέω,am connected → and see συνδέω action photo,generated
222,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,ταίζω,feed,feeding animals,override
223,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,τιμωρώ,punish,punish action photo,generated
224,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,τσακώνομαι,fight,fight action photo,generated
225,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,φιλιέμαι,Ι am kissed,Ι am kissed action photo,generated
226,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,φροντίζω,care for,care for action photo,generated
227,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,χαϊδεύω,caress,caress action photo,generated
228,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,χαίρομαι,to be happy,to be happy action photo,generated
229,1,Οικογένεια: ο θεσμός - οι δεσμοί,Ρήματα,verb,,χωρίζω,separate,separate action photo,generated
230,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Ταενοίκωμηενδήμω.,,,no_english
231,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Στοτέλοςξυρίζουντογαμπρό!,,,no_english
232,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,"Ανθέλειηνύφηκιογαμπρός,τύφλανα'χειοπεθερός.",,,no_english
233,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Τρελόςπαπάςτονβάφτισε!,,,no_english
234,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,"Κατάμάνα,κατάκύρη.",,,no_english
235,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Τοαίμανερόδεγίνεται.,,,no_english
236,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Τομήλοκάτωαπότημηλιάθαπέσει.,,,no_english
237,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Τοπαιδίτουσωλήνα.,,,no_english
238,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,παιδίαπόοικογένεια.,,,no_english
239,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Άνθρωποςαπότζάκι,,,no_english
240,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Πυρηνικήοικογένεια,,,no_english
241,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Μονογονεϊκήοικογένεια,,,no_english
242,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,∆εμένηοικογένεια,,,no_english
243,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,"Πατριαρχικήοικογένεια,μητριαρχικήοικογένεια",,,no_english
244,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Σανγαμπρός=γαμπριάτικος!,,,no_english
245,1,Οικογένεια: ο θεσμός - οι δεσμοί,Εκφράσεις,phrase,,Χρόνιαπολλά!Ναζήσετε!Συγχαρητήρια!Συλλυπητήρια!,,,no_english
